mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,target_hari_8
univariate,train,Beras,7,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,4,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,7,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,8,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.265625
univariate,train,Beras,7,10,0.25,0.25,0.25,0.25,0.25,0.25,0.265625,0.3125
univariate,train,Beras,7,11,0.25,0.25,0.25,0.25,0.25,0.265625,0.3125,0.3125
univariate,train,Beras,7,12,0.25,0.25,0.25,0.25,0.265625,0.3125,0.3125,0.3125
univariate,train,Beras,7,13,0.25,0.25,0.25,0.265625,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,14,0.25,0.25,0.265625,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,15,0.25,0.265625,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,16,0.265625,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,17,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,18,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,19,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,20,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,21,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,22,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,23,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,24,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,25,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,26,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,27,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,28,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,29,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,30,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,31,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.375
univariate,train,Beras,7,32,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.375,0.375
univariate,train,Beras,7,33,0.3125,0.3125,0.3125,0.3125,0.3125,0.375,0.375,0.375
univariate,train,Beras,7,34,0.3125,0.3125,0.3125,0.3125,0.375,0.375,0.375,0.375
univariate,train,Beras,7,35,0.3125,0.3125,0.3125,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,36,0.3125,0.3125,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,37,0.3125,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,38,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,39,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,40,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,41,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,42,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,43,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,44,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,45,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,46,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,47,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,48,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,49,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,50,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,51,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,52,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
univariate,train,Beras,7,53,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.359375
univariate,train,Beras,7,54,0.375,0.375,0.375,0.375,0.375,0.375,0.359375,0.359375
univariate,train,Beras,7,55,0.375,0.375,0.375,0.375,0.375,0.359375,0.359375,0.359375
univariate,train,Beras,7,56,0.375,0.375,0.375,0.375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,57,0.375,0.375,0.375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,58,0.375,0.375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,59,0.375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,60,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,61,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,62,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,63,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,64,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,65,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,66,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,67,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,68,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,69,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,70,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,71,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,72,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,73,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375
univariate,train,Beras,7,74,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.34375
univariate,train,Beras,7,75,0.359375,0.359375,0.359375,0.359375,0.359375,0.359375,0.34375,0.3125
univariate,train,Beras,7,76,0.359375,0.359375,0.359375,0.359375,0.359375,0.34375,0.3125,0.3125
univariate,train,Beras,7,77,0.359375,0.359375,0.359375,0.359375,0.34375,0.3125,0.3125,0.3125
univariate,train,Beras,7,78,0.359375,0.359375,0.359375,0.34375,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,79,0.359375,0.359375,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,80,0.359375,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,81,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,82,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,83,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,84,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,85,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,86,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,87,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,88,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,89,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,90,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,91,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,92,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,93,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,94,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,95,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,96,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.34375
univariate,train,Beras,7,97,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.34375,0.34375
univariate,train,Beras,7,98,0.3125,0.3125,0.3125,0.3125,0.3125,0.34375,0.34375,0.34375
univariate,train,Beras,7,99,0.3125,0.3125,0.3125,0.3125,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,100,0.3125,0.3125,0.3125,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,101,0.3125,0.3125,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,102,0.3125,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,103,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,104,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,105,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,106,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,107,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,108,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,109,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,110,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,111,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,112,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,113,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,114,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,115,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,116,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,117,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
univariate,train,Beras,7,118,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.3125
univariate,train,Beras,7,119,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.3125,0.3125
univariate,train,Beras,7,120,0.34375,0.34375,0.34375,0.34375,0.34375,0.3125,0.3125,0.3125
univariate,train,Beras,7,121,0.34375,0.34375,0.34375,0.34375,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,122,0.34375,0.34375,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,123,0.34375,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,124,0.34375,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,126,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,127,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,128,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,129,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,130,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,131,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,132,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,133,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,134,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,135,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,136,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,137,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,138,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
univariate,train,Beras,7,139,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.296875
univariate,train,Beras,7,140,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.296875,0.28125
univariate,train,Beras,7,141,0.3125,0.3125,0.3125,0.3125,0.3125,0.296875,0.28125,0.28125
univariate,train,Beras,7,142,0.3125,0.3125,0.3125,0.3125,0.296875,0.28125,0.28125,0.28125
univariate,train,Beras,7,143,0.3125,0.3125,0.3125,0.296875,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,144,0.3125,0.3125,0.296875,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,145,0.3125,0.296875,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,146,0.296875,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,147,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,148,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,149,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,150,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,151,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,152,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,153,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,154,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,155,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,156,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,157,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,158,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,159,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,160,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,161,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,162,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,163,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,164,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,165,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,166,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,167,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,168,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,169,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,170,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,171,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,172,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,173,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,174,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,175,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,176,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,177,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,178,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,179,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,180,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,181,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,182,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,183,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125
univariate,train,Beras,7,184,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.25
univariate,train,Beras,7,185,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.25,0.25
univariate,train,Beras,7,186,0.28125,0.28125,0.28125,0.28125,0.28125,0.25,0.25,0.25
univariate,train,Beras,7,187,0.28125,0.28125,0.28125,0.28125,0.25,0.25,0.25,0.25
univariate,train,Beras,7,188,0.28125,0.28125,0.28125,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,189,0.28125,0.28125,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,190,0.28125,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,191,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,192,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,193,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,194,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,195,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,196,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,197,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,198,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,199,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,200,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,201,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,202,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,203,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,204,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
univariate,train,Beras,7,205,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.234375
univariate,train,Beras,7,206,0.25,0.25,0.25,0.25,0.25,0.25,0.234375,0.234375
univariate,train,Beras,7,207,0.25,0.25,0.25,0.25,0.25,0.234375,0.234375,0.234375
univariate,train,Beras,7,208,0.25,0.25,0.25,0.25,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,209,0.25,0.25,0.25,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,210,0.25,0.25,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,211,0.25,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,212,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,213,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,214,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,215,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
univariate,train,Beras,7,216,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375
